474	2774	2663	2877
476	2774	2663	2877
480	2774	2663	2877
484	2774	2663	2877
484	2774	2663	2877
486	2774	2663	2877
488	2774	2663	2877
494	2774	2663	2877
498	2774	2663	2877
500	2774	2663	2877
500	2774	2663	2877
502	2774	2663	2877
506	2774	2663	2877
510	2774	2663	2877
512	2774	2663	2877
514	2774	2663	2877
514	2774	2663	2877
517	2774	2663	2877
520	2774	2663	2877
525	2774	2663	2877
528	2774	2663	2877
531	2774	2663	2877
536	2774	2663	2877
538	2774	2663	2877
540	2774	2663	2877
542	2774	2663	2877
544	2774	2663	2877
546	2774	2663	2877
550	2774	2663	2877
556	2774	2663	2877
560	2774	2663	2877
567	2774	2663	2877
576	2774	2663	2877
578	2774	2663	2877
578	2774	2663	2877
588	2774	2663	2877
598	2774	2663	2877
600	2774	2663	2877
602	2774	2663	2877
605	2774	2663	2877
608	2774	2663	2877
610	2774	2663	2877
612	2774	2663	2877
614	2774	2663	2877
617	2774	2663	2877
622	2774	2663	2877
626	2774	2663	2877
630	2774	2663	2877
633	2774	2663	2877
638	2774	2663	2877
648	2774	2663	2877
660	2774	2663	2877
666	2774	2663	2877
670	2774	2663	2877
675	2774	2663	2877
680	2774	2663	2877
684	2774	2663	2877
692	2774	2663	2877
700	2774	2663	2877
704	2774	2663	2877
706	2774	2663	2877
708	2774	2663	2877
710	2774	2663	2877
712	2774	2663	2877
715	2774	2663	2877
717	2774	2663	2877
720	2774	2663	2877
726	2774	2663	2877
730	2774	2663	2877
734	2774	2663	2877
738	2774	2663	2877
740	2774	2663	2877
740	2774	2663	2877
750	2774	2663	2877
762	2774	2663	2877
766	2774	2663	2877
768	2774	2663	2877
772	2774	2663	2877
774	2774	2663	2882
777	2774	2663	2882
780	2774	2663	2882
784	2774	2663	2882
786	2774	2663	2882
790	2774	2663	2882
793	2774	2663	2882
794	2774	2663	2882
800	2774	2663	2882
806	2774	2663	2882
810	2774	2663	2882
818	2774	2663	2882
822	2774	2663	2882
824	2774	2663	2882
830	2774	2663	2882
840	2774	2663	2882
846	2774	2663	2882
848	2774	2663	2882
852	2774	2663	2882
856	2774	2663	2882
862	2774	2663	2882
866	2774	2663	2882
868	2774	2663	2882
875	2774	2663	2882
882	2774	2663	2882
884	2774	2663	2882
885	2774	2663	2882
894	2774	2663	2882
902	2774	2663	2882
902	2774	2663	2882
906	2774	2663	2882
910	2774	2663	2882
914	2774	2663	2882
918	2781	2666	2882
920	2784	2667	2882
924	2784	2667	2883
932	2793	2667	2883
938	284	2675	2885
942	2949	2682	3234
947	3347	2693	5782
953	3929	2702	6356
958	4756	2709	6704
960	549	2731	7074
962	5911	2755	726
964	6239	285	7414
971	6405	5223	7551
977	641	526	7673
978	641	526	7673
980	641	526	7673
980	641	526	7673
982	641	526	7673
986	641	526	7673
988	641	526	7673
992	641	526	7673
994	641	526	7673
996	641	526	7673
1000	641	526	7673
1004	6305	4789	7673
1007	5993	2011	7673
1008	5525	1299	7669
1010	4541	1085	7551
1011	3404	944	7405
1012	2709	883	7224
1014	2274	844	7013
1018	1956	704	6638
1021	1839	655	6041
1024	1696	579	5803
1028	1562	397	5379
1030	1445	285	2303
1034	1445	285	222
1038	1445	285	222
1045	1445	285	222
1050	1445	285	222
1062	1445	285	222
1074	152	383	222
1077	1571	596	2407
1081	1631	646	2432
1084	1708	745	2483
1084	1753	77	254
1086	1809	847	2548
1088	1882	979	257
1092	1944	1042	2599
1098	2043	1119	2631
1100	2149	1181	2689
1104	2229	1246	2707
1107	2267	1312	272
1110	2292	138	2731
1111	231	1508	2731
1114	2331	1918	2731
1122	2341	1969	2739
1130	2345	1973	2743
1142	2347	1975	2743
1150	2347	1975	2743
1153	2347	1975	2743
1156	2347	1975	2743
1162	2347	1975	2743
1166	2347	1975	2743
1166	2347	1975	2743
1168	2347	1975	2743
1170	2347	1975	2743
1173	2347	1975	2743
1178	2347	1975	2743
1180	2347	1975	2743
1186	2347	1975	2743
1190	2347	1975	2743
1192	2347	1975	2743
1192	2347	1975	2743
1194	2347	1975	2743
1196	2347	1975	2743
1198	2347	1975	2743
1200	2347	1975	2743
1202	2347	1975	2743
1205	2347	1975	2743
1206	2347	1975	2743
1210	2347	1975	2743
1216	2347	1975	2743
1220	2347	1975	2743
1230	2347	1975	2743
1264	2347	1975	2743
1289	2347	1975	2743
1290	2347	1975	2743
1292	2347	1975	2743
1294	2347	1975	2743
1296	2347	1975	2743
1300	2347	1975	2743
1324	2352	1975	2743
1349	3058	2034	2751
1358	3743	2096	5016
1364	4167	2141	5229
1364	4506	2357	5295
1366	4715	3935	5376
1372	4758	4127	5385
1378	4761	4127	5408
1379	4769	414	5408
1382	4765	4146	5401
1384	4758	414	5385
1388	4732	4133	5385
1394	4721	4127	5376
1398	4721	4127	5376
1400	4721	4127	5376
1402	4721	4127	5376
1405	4721	4127	5376
1408	4721	4127	5376
1412	4721	4127	5376
1416	4721	4127	5376
1418	4721	4127	5376
1418	4721	4127	5376
1420	4721	4127	5376
1422	4721	4127	5376
1424	4721	4127	5376
1424	4721	4127	5376
1426	4721	4127	5376
1428	4721	4127	5376
1431	4721	4127	5376
1434	4721	4127	5376
1439	4721	4127	5376
1445	4721	4127	5376
1447	4721	4127	5376
1450	4721	4127	5376
1452	4721	4127	5376
1456	4721	4127	5376
1462	4721	4127	5376
1468	4721	4127	5376
1470	4721	4127	5376
1474	4721	4127	5376
1478	4721	4127	5376
1480	4721	4127	5376
1482	4721	4127	5376
1486	4721	4127	5376
1488	4721	4127	5376
1490	4721	4127	5376
1491	4721	4127	5376
1497	4721	4127	5376
1503	4721	4127	5376
1508	4721	4127	5376
1512	4721	4127	5376
1514	4721	4127	5376
1517	4721	4127	5376
1520	4721	4127	5376
1522	4721	4127	5376
1523	4721	4127	5376
1525	4721	4127	5376
1526	4721	4127	5376
1528	4721	4127	5376
1529	4721	4127	5376
1532	4721	4127	5376
1534	4721	4127	5376
1538	4721	4127	5376
1540	4717	4127	5376
1542	4696	4085	5376
1545	4591	1433	5376
1550	391	1207	5355
1558	2454	1146	5236
1564	2132	1135	4737
1566	1798	1119	4708
1568	153	1115	4647
1569	1332	1109	4493
1572	1269	1108	1517
1577	1269	1108	1451
1581	1266	1108	1451
1584	1266	1108	1451
1587	1266	1108	1451
1588	1266	1108	1451
1604	1266	1108	1451
1620	1266	1108	1451
1623	1266	1108	1451
1627	1266	1108	1451
1630	1266	1108	1451
1630	1266	1108	1451
1632	1266	1108	1451
1636	1266	1108	1451
1640	1266	1108	1451
1640	1266	1108	1451
1642	1266	1108	1451
1648	1266	1108	1451
1655	1266	1108	1451
1664	1266	1108	1451
1670	1266	1108	1451
1676	1266	1108	1451
1682	1266	1108	1451
1684	1266	1108	1451
1698	1266	1108	1451
1712	1266	1108	1451
1718	1263	11	1451
1720	1259	1097	145
1724	125	1094	1436
1726	1244	1084	1435
1730	123	269	1433
1734	1211	24	1427
1736	1195	237	1427
1738	1186	234	1427
1742	117	226	1427
1745	1159	224	1426
1748	1135	215	1426
1750	1117	213	1421
1754	1086	197	1421
1757	1029	19	1416
1759	978	185	1414
1762	908	182	1406
1765	805	176	14
1766	679	171	1388
1771	528	164	1372
1778	379	152	1351
1936	187	135	1304
2092	187	135	259
2094	187	135	259
2094	187	135	259
2097	187	135	259
2139	187	135	259
2180	187	135	259
2220	187	135	259
2264	187	135	259
2267	187	135	259
2269	187	135	259
2271	187	135	259
2272	187	135	259
2274	187	135	259
2275	187	135	259
2277	187	135	259
2290	187	135	259
2312	188	135	259
2320	229	137	267
2325	276	137	1127
2335	404	138	1177
2342	562	139	1221
2343	732	152	1316
2346	89	163	133
2348	1011	17	1357
2354	1121	203	137
2360	1153	217	1392
2362	1187	236	1407
2374	1219	325	1408
2388	1224	1047	1409
2391	123	106	141
2394	1237	1065	1414
2394	1241	1079	1417
2397	1245	1085	1418
2404	125	1086	1421
2410	125	1086	1424
2412	125	1086	1424
2414	125	1086	1424
2419	125	1086	1424
2426	125	1086	1424
2432	125	1086	1424
2433	125	1086	1424
2434	125	1086	1424
2438	125	1086	1424
2446	125	1086	1424
2450	125	1086	1424
2452	125	1086	1424
2452	125	1086	1424
2454	125	1086	1424
2455	125	1086	1424
2456	125	1086	1424
2458	125	1086	1424
2464	125	1086	1424
2474	125	1086	1424
2478	125	1086	1424
2483	125	1086	1424
2489	1248	1085	1424
2494	1235	1065	1424
2498	1211	128	1421
2502	1198	109	1418
2506	1098	72	1417
2508	957	48	1409
2510	806	25	1403
2511	646	15	1386
2512	505	13	1351
2514	357	11	1334
2518	215	9	132
2522	139	9	1251
2545	86	9	1197
2802	81	9	139
3057	169	43	137
3082	307	51	962
3090	549	64	998
3094	747	73	1024
3122	934	848	103
3150	968	857	1036
3152	973	858	104
3153	975	858	104
3157	975	858	1043
3160	975	858	1043
3162	975	858	1043
3165	975	858	1043
3168	971	858	1043
3172	967	858	104
3182	954	858	104
3192	946	858	1039
3196	944	858	1037
3200	944	858	1036
3202	944	858	1036
3210	944	858	1036
3220	944	858	1036
3272	944	858	1036
3322	944	858	1036
3326	944	858	1036
3332	944	858	1036
3336	944	858	1036
3339	944	858	1036
3340	944	858	1036
3343	944	858	1036
3348	944	858	1036
3354	944	858	1036
3366	944	858	1036
3376	944	858	1036
3380	944	858	1036
3381	944	858	1036
3385	944	858	1036
3400	944	858	1036
3417	944	858	1036
3423	944	858	1036
3424	944	858	1036
3432	944	858	1036
3456	944	858	1036
3478	944	858	1036
3486	944	858	1036
3487	944	858	1036
3488	944	858	1036
3490	944	858	1036
3494	943	858	1036
3496	943	857	1036
3501	943	857	1036
3506	942	856	1036
3514	942	856	1036
3526	942	856	1036
3601	942	856	1036
3678	942	856	1036
3688	942	856	1036
3694	942	856	1036
3700	942	856	1036
3704	942	856	1036
3706	942	856	1036
3708	942	856	1036
3712	948	856	1036
3716	951	856	1037
3718	951	856	1038
3720	959	856	1038
3722	966	856	104
3724	981	857	1043
3727	1006	858	2075
3730	106	862	2343
3735	1108	863	2469
3740	1255	867	2508
3742	1417	872	2602
3748	1629	879	263
3754	1962	893	2728
3758	2194	902	2863
3760	2409	914	294
3764	2484	939	2995
3765	2535	968	3009
3766	2568	1038	3024
3770	2616	2203	3053
3774	2618	2213	3053
3776	2618	2213	3053
3776	2618	2213	3053
3778	2618	2213	3053
3778	2618	2213	3053
3780	2618	2213	3053
3782	2618	2213	3053
3783	2618	2213	3053
3785	2618	2213	3053
3788	2618	2213	3053
3792	2618	2213	3053
3795	2618	2213	3053
3800	2618	2213	3053
3804	2618	2213	3053
3806	2618	2213	3053
3808	2618	2213	3053
3810	2618	2213	3053
3814	2618	2213	3053
3818	2618	2213	3053
3826	2618	2213	3053
3832	2618	2213	3053
3834	2618	2213	3053
3836	2618	2213	3053
3839	2618	2213	3053
3842	2618	2213	3053
3844	2618	2213	3053
3846	2618	2213	3053
3848	2618	2213	3053
3852	2618	2213	3053
3856	2618	2213	3053
3858	2618	2213	3053
3860	2618	2213	3053
3860	2618	2213	3053
3862	2618	2213	3053
3864	2618	2213	3053
3866	2618	2213	3053
3870	2618	2213	3053
3874	2618	2213	3053
3876	2618	2213	3053
3883	2618	2213	3053
3890	2588	2144	3053
3894	2534	966	3024
3902	2378	89	2995
3908	2009	836	295
3914	1671	821	2903
3920	1376	805	2802
3926	1144	782	2748
3934	1025	78	2606
3940	961	78	2487
3963	911	777	2202
3985	905	773	1027
3996	902	767	1019
4004	901	767	1015
4004	899	767	1015
4006	899	767	1013
4010	899	767	1013
4014	899	767	1013
4022	899	767	1013
4048	899	767	1013
4072	899	767	1013
4075	899	767	1013
4078	899	767	1013
4098	899	767	1013
4120	899	767	1013
4128	899	767	1013
4146	899	767	1013
4205	899	767	1013
4265	899	767	1013
4292	899	767	1013
4320	9	773	1013
4342	913	777	1015
4344	928	783	1037
4349	948	803	1323
4354	956	809	1864
4362	956	809	1877
4375	957	809	1877
4383	959	809	1877
4386	959	809	1916
4388	968	812	1916
4390	969	812	2003
4393	973	812	2003
4396	986	813	2003
4398	1001	813	2109
4400	1001	813	2276
4405	1003	813	2276
4409	1023	815	2282
4413	1031	815	2473
4416	1045	816	25
4418	106	816	2556
4421	1075	816	268
4424	1097	816	2737
4428	1134	817	2795
4432	1156	817	2844
4434	1181	82	2925
4436	1209	823	2973
4442	13	823	3098
4448	2118	833	3523
4450	3083	845	4906
4452	3794	903	5416
4456	4187	1535	553
4458	4247	1743	5749
4460	4258	1864	5765
4460	4292	1916	5859
4462	4296	1916	6028
4464	4298	1925	6028
4466	4321	2003	6028
4467	4337	2009	6043
4469	4356	2109	6053
4470	4387	2167	6122
4472	4411	2395	6141
4474	4443	2464	6198
4475	4474	2495	6243
4476	4488	251	6244
4480	4464	2494	6318
4482	411	1377	6318
4484	3652	1346	6053
4488	3115	1332	5611
4492	2451	1315	5116
4494	1894	1307	4832
4498	1617	1286	4318
4502	1535	1285	3281
4506	1512	1285	3012
4506	1482	1285	2947
4508	1446	1285	2867
4510	1412	1277	2795
4512	1393	1277	1488
4520	1385	1277	1481
4528	1385	1277	148
4530	1385	1277	148
4532	1385	1277	148
4535	1385	1277	148
4538	1385	1277	148
4542	1385	1277	148
4546	1385	1277	148
4552	1385	1277	148
4558	1385	1277	148
4560	1385	1277	148
4563	1385	1277	148
4566	1385	1277	148
4568	1385	1277	148
4575	1385	1277	148
4583	1385	1277	148
4586	1385	1277	148
4586	1385	1277	148
4588	1385	1277	148
4590	1385	1277	148
4594	1385	1277	148
4599	1385	1277	148
4603	1385	1277	148
4606	1385	1277	148
4608	1385	1277	148
4608	1385	1277	148
4610	1385	1277	148
4612	1385	1277	148
4617	1385	1277	148
4620	1385	1277	148
4622	1385	1277	148
4627	1385	1277	148
4632	1385	1277	148
4636	1385	1277	148
4638	1385	1277	148
4642	1385	1277	148
4646	1385	1277	148
4648	1385	1277	148
4650	1385	1277	148
4652	1385	1277	148
4655	1385	1277	148
4658	1385	1277	148
4661	1385	1277	148
4664	1385	1277	148
4666	1385	1277	148
4668	1385	1277	148
4670	1385	1277	148
4676	1385	1277	148
4680	1385	1277	148
4683	1385	1277	148
4688	1385	1277	148
4696	1385	1277	148
4702	1385	1277	148
4703	1385	1277	148
4706	1385	1277	148
4708	1385	1277	148
4709	1385	1277	148
4714	1385	1277	148
4720	1385	1277	148
4724	1385	1277	148
4727	1385	1277	148
4732	1385	1277	148
4736	1385	1277	148
4738	1385	1277	148
4743	1385	1277	148
4747	1385	1277	148
4749	1385	1277	148
4752	1385	1277	148
4754	1385	1277	148
4756	1385	1277	148
4760	1385	1277	148
4762	1385	1277	148
4766	1385	1277	148
4770	1385	1277	148
4776	1385	1277	148
4782	1385	1277	148
4784	1385	1277	148
4786	1385	1277	148
4787	1385	1277	148
4788	1394	1277	148
4790	1401	1277	1481
4793	1421	1277	1482
4795	1469	1277	1504
4800	1525	1277	2994
4806	1766	1288	311
4808	2014	1307	3614
4810	2278	1314	381
4812	2524	1316	3852
4814	2736	1316	3884
4816	2962	1336	3931
4818	3122	1343	3963
4821	3316	1363	3996
4824	3393	1389	4236
4826	3447	1417	4425
4826	3484	1422	4551
4828	3508	1455	4809
4830	3524	1465	4899
4832	3565	1487	4919
4834	3593	2887	4978
4836	3618	2921	5006
4838	3632	2931	5028
4840	3653	2945	5035
4844	3653	2945	509
4848	3653	2945	509
4852	3653	2945	509
4855	3653	2945	509
4858	3653	2945	509
4864	3653	2945	509
4870	3653	2945	509
4872	3653	2945	509
4874	3653	2945	509
4876	3653	2945	509
4879	3653	2945	509
4884	3653	2945	509
4890	3653	2945	509
4894	3653	2945	509
4900	3653	2945	509
4908	3653	2945	509
4914	3653	2945	509
4918	3653	2945	509
4922	3657	2945	509
4927	3691	2945	513
4930	3765	2962	521
4936	3861	3011	5733
4944	4559	3135	5926
4950	5405	3356	6487
4954	559	3426	6569
4955	5737	3618	6601
4956	5879	3959	6657
4958	5956	4967	6682
4960	5964	4978	6682
4962	5964	4978	6682
4962	5964	4978	6682
4964	5964	4978	6682
4965	5964	4978	6682
4970	5968	4978	6682
4974	5968	4978	6682
4974	5968	4978	6682
4976	5968	4978	6682
4977	5968	4978	6682
4980	5968	4978	6682
4984	5968	4978	6682
4986	5968	4978	6682
4988	5968	4978	6682
4990	5962	4978	6682
4995	5945	4978	6682
5000	5941	4978	6646
5001	5938	4978	6641
5005	5929	4978	6601
5012	5929	4978	6589
5017	5929	4978	6589
5018	5929	4978	6589
5022	5929	4978	6589
5026	5929	4978	6589
5028	5929	4978	6589
5030	5929	4978	6589
5030	5929	4978	6589
5033	5929	4978	6589
5036	5929	4978	6589
5038	5927	4978	6589
5040	5927	4978	6581
5044	5927	4978	6581
5049	5927	4978	6581
5054	5927	4978	6581
5057	5927	4978	6581
5061	5927	4978	6581
5064	5927	4978	6581
5066	5927	4978	6581
5068	5927	4978	6581
5070	5927	4978	6581
5073	5927	4978	6581
5075	5927	4978	6581
5078	5927	4978	6581
5080	5927	4978	6581
5082	5927	4978	6581
5084	5927	4978	6581
5088	5927	4978	6581
5088	5927	4978	6581
5090	5927	4978	6581
5092	5927	4978	6581
5094	5927	4978	6581
5100	5927	4978	6581
5106	5927	4978	6581
5110	5927	4978	6581
5112	5927	4978	6581
5117	5927	4978	6581
5122	5927	4978	6581
5126	5927	4978	6581
5128	5927	4978	6581
5130	5927	4978	6581
5135	5916	4967	6581
5140	5905	4937	6581
5144	5854	4809	6581
5146	5616	286	6581
5148	5246	2801	6563
5150	4511	2761	6534
5150	3878	2723	6403
5153	3299	2703	6291
5158	3018	2701	5992
5166	2947	2701	4809
5174	2947	2701	3265
5178	2947	2701	3265
5184	2947	2701	3265
5192	2947	2701	3265
5195	2947	2701	3265
5198	2947	2701	3265
5200	2947	2701	3265
5202	2947	2701	3265
5204	2947	2701	3265
5207	2947	2701	3265
5212	2947	2701	3265
5216	2947	2701	3265
5220	2947	2701	3265
5224	2947	2701	3265
5226	2947	2701	3265
5232	2947	2701	3265
5236	2947	2701	3265
5240	2947	2701	3265
5246	2947	2701	3265
5250	2947	2701	3265
5252	2947	2701	3265
5254	2947	2701	3265
5258	2947	2701	3265
5261	2947	2701	3265
5264	2947	2701	3265
5268	2947	2701	3265
5270	2947	2701	3265
5272	2947	2701	3265
5272	2947	2701	3265
5278	2947	2701	3265
5288	2947	2701	3265
5294	2946	2701	3265
5296	2936	2685	3265
5296	2924	2195	3265
5298	2911	2115	3265
5304	2883	2086	324
5310	285	2047	3213
5316	2818	2028	3212
5320	2772	2019	3212
5320	2736	1991	321
5322	2691	1983	3201
5324	2659	1983	3185
5328	2613	1983	3181
5332	2578	1982	3173
5336	2542	1976	3173
5341	2516	1969	3154
5347	2489	1961	3137
5351	2465	1961	3122
5354	2442	1961	3117
5358	2429	1961	3107
5364	2415	1961	3105
5368	2395	1961	3098
5368	2378	1961	3067
5370	2369	1961	3035
5376	236	1961	3031
5380	2357	1961	3025
5382	2353	196	3017
5383	2349	196	3016
5386	2347	1956	3016
5392	2347	1956	3016
5397	2345	1956	3016
5398	2342	1946	3016
5406	2333	1922	3014
5418	2332	1919	3014
5423	2318	1837	3014
5426	2313	1768	3014
5428	2308	1742	3014
5430	2301	1735	3014
5432	2293	1671	3014
5434	2282	1647	3014
5436	2274	1647	3014
5440	2269	1644	3014
5442	2253	1602	3014
5445	2207	1364	3012
5446	2165	1262	299
5448	2117	1238	2979
5451	207	1203	2966
5454	2016	1145	2943
5454	1987	1137	2855
5456	1963	1137	2847
5458	1936	1129	2826
5460	1919	1115	277
5464	1901	1094	2723
5470	1881	1079	2197
5482	1864	1062	2193
5492	1864	1062	2189
5494	1864	1062	2189
5496	1864	1062	2189
5502	1864	1062	2189
5514	1866	1063	2189
5528	1876	1079	2189
5534	1892	1083	219
5536	1925	1145	2193
5538	1955	1209	2195
5540	1968	1217	2212
5544	1982	1274	223
5545	1992	131	223
5547	2003	1396	224
5548	2011	1424	2251
5552	2015	1429	2252
5555	2015	1429	2255
5557	2018	1437	2255
5558	2027	1468	2255
5562	2029	1472	2261
5564	2036	1479	2261
5568	2038	148	2267
5574	2043	1491	2267
5578	2046	15	2269
5580	2049	1534	2269
5582	2049	1534	227
5582	205	1537	227
5584	2051	1557	2272
5586	2053	1557	2272
5590	2058	1575	2272
5592	206	1586	2278
5594	2062	1588	2278
5596	2063	1588	228
5598	2065	1592	2282
5606	2066	1592	2291
5618	2067	1595	2294
5623	2074	1602	2305
5627	2084	1604	233
5632	2089	1605	2511
5636	2097	162	2627
5638	2099	1627	263
5640	2099	1627	263
5642	2101	1644	263
5644	2103	1646	263
5644	211	1657	263
5648	2115	1665	263
5650	2121	1742	263
5654	2126	1763	263
5656	2128	1773	263
5658	2137	1905	263
5660	2145	1956	263
5664	215	1969	263
5670	215	1972	263
5670	215	1976	263
5672	215	1976	263
5678	215	1976	263
5682	215	1976	263
5684	215	1976	263
5694	215	1976	263
5704	215	1976	263
5704	2151	1976	263
5706	2152	1976	263
5710	2153	1981	263
5712	2153	1982	263
5713	2153	1982	263
5716	2153	1982	263
5718	2153	1982	263
5721	2153	1982	263
5725	2153	1983	263
5730	2153	1983	263
5736	2153	1983	263
5739	2153	1983	263
5742	2153	1983	263
5745	2153	1983	263
5750	2153	1983	263
5754	2153	1983	263
5756	2153	1983	263
5758	2153	1983	263
5760	2153	1983	263
5762	2153	1983	263
5763	2153	1983	263
5766	2153	1983	263
5771	2153	1983	263
5774	2153	1983	263
5778	2153	1983	263
5782	2153	1983	263
5786	2153	1983	263
5786	2153	1983	263
5788	2153	1983	263
5790	2153	1983	263
5792	2153	1983	263
5800	2153	1983	263
5806	2153	1983	263
5810	2153	1983	263
5816	2153	1983	263
5820	2153	1983	263
5822	2153	1983	263
5822	2153	1983	263
5825	2153	1983	263
5830	2153	1983	263
5833	2153	1983	263
5840	2153	1983	263
5848	2153	1983	263
5851	2153	1983	263
5854	2153	1983	263
5855	2155	1985	263
5856	2155	1985	2631
5859	216	1988	2631
5862	2164	1988	2652
5864	2167	1988	2661
5866	2175	1988	2672
5868	2177	1988	2711
5871	218	1988	2737
5874	2182	1988	278
5878	2183	1988	2783
5882	2183	1988	2783
5886	2183	1988	2783
5889	2183	1988	2783
5894	2183	1988	2783
5900	2183	1988	2783
5904	2183	1988	2783
5907	2183	1988	2783
5908	2183	1988	2783
5910	2183	1988	2783
5912	2183	1988	2783
5919	2183	1988	2783
5925	2183	1988	2783
5928	2183	1988	2783
5930	2185	1991	2783
5934	2185	1991	2785
5937	2185	1991	2785
5942	2185	1991	2785
5946	2185	1991	2785
5952	2185	1991	2785
5960	2185	1991	2785
5962	2185	1991	2785
5966	2185	1991	2785
5969	2185	1991	2785
5972	2185	1991	2785
5975	2185	1991	2785
5982	2185	1991	2785
5986	2185	1991	2785
5990	2185	1991	2785
5998	2187	1991	2785
6004	2187	1991	2787
6006	2187	1991	2787
6017	2187	1991	2787
6034	2187	1991	2787
6042	2659	2004	2787
6048	4018	2013	8348
6054	4494	2025	9246
6059	4913	2042	952
6062	5695	206	971
6063	6488	2068	10781
6064	7393	208	11314
6068	8105	2087	11438
6072	8875	263	11745
6074	891	2646	12423
6076	891	2646	12423
6076	891	2646	12423
6080	891	2646	12423
6082	891	2646	12423
6088	891	2646	12423
6094	891	2646	12423
6096	891	2646	12423
6100	891	2646	12423
6103	891	2646	12423
6104	891	2646	12423
6106	891	2646	12423
6110	891	2646	12423
6112	891	2646	12423
6114	891	2646	12423
6116	891	2646	12423
6122	891	2646	12423
6126	891	2646	12423
6128	891	2646	12423
6132	8856	2631	12423
6134	8753	2627	12423
6136	8545	2499	12195
6138	8129	2477	11981
6140	7941	2474	1161
6142	7442	2434	11461
6144	6749	2391	11292
6146	5876	2389	11033
6149	476	2389	10644
6154	3699	2389	9997
6158	3262	2386	8899
6158	2876	2386	8663
6168	2544	2386	8056
6180	2544	2386	2791
6185	2544	2386	2791
6188	2544	2386	2791
6188	2544	2386	2791
6193	2544	2386	2791
6198	2544	2386	2791
6198	2544	2386	2791
6200	2544	2386	2791
6204	2544	2386	2791
6207	254	2386	2791
6215	2536	2386	2791
6222	2536	2386	2787
6224	2533	2386	2787
6228	2525	2383	2784
6237	2524	2381	278
6245	2524	2381	278
6248	2524	2381	278
6254	2524	2381	278
6260	2524	2381	278
6261	2524	2381	278
6262	2524	2381	278
6264	2524	2381	278
6265	2524	2381	278
6266	2524	2381	278
6268	2524	2381	278
6270	2524	2381	278
6272	2524	2381	278
6274	2524	2381	278
6276	2524	2381	278
6278	2524	2381	278
6280	2524	2381	278
6284	2524	2381	278
6286	2524	2381	278
6288	2524	2381	278
6293	2524	2381	278
6298	2524	2381	278
6300	2524	2381	278
6304	2524	2381	278
6310	2524	2381	278
6314	2524	2381	278
6316	2524	2381	278
6316	2524	2381	278
6318	2524	2381	278
6320	2524	2381	278
6320	2524	2381	278
6323	2524	2381	278
6328	2524	2381	278
6336	2524	2381	278
6342	2524	2381	278
6346	2524	2381	278
6353	2524	2381	278
6362	2524	2381	278
6366	2524	2381	278
6370	2524	2381	278
6374	2524	2381	278
6376	2524	2381	278
6379	2524	2381	278
6380	2524	2381	278
6383	2524	2381	278
6386	2524	2381	278
6388	2524	2381	278
6390	2524	2381	278
6392	2524	2381	278
6400	2524	2381	278
6408	2524	2381	278
6414	2524	2381	278
6418	2524	2381	278
6422	2524	2381	278
6425	2524	2381	278
